sentence	label
Dull, not engaging.	0
Terrible movie; nothing redeeming.	0
Boring and predictable; story was a snooze.	0
"Wonderful! Highly recommended!"	1
Cheesy dialogue, sloppy editing.	0
"A wonderful movie, highly recommended."	1
"Exceptional and heartwarming."	1
Dull, flat and uninspired.	0
"Avengers: Endgame - Epic!"	1
"A real gem!"	1
"Great! Thoroughly enjoyable!"	1
"The Shawshank Redemption" - Uplifting, unforgettable journey.	1
Lacking depth, no substance.	0
"Painful, disjointed, and awful."	0
Dull and unoriginal, a waste of time.	0
"Ralph Breaks the Internet: Not worth it."	0
Too long and boring.	0
"Not worth your time."	0
Boring and unoriginal, avoid.	0
Terrible, stay away.	0
"Little Women" – Delightful and heartwarming.	1
"Mission: Impossible - Fallout: Epic!"	1
"Absolutely brilliant!"	1
"Coco: Heartwarming!"	1
"Fantastic, couldn't take my eyes off it!"	1
"Wonderful story, amazing performances!"	1
"Heartwarming and captivating!"	1
"Fantastic, I'd watch it again!"	1
Unsatisfying, disappointing.	0
Painfully slow and dull.	0
"Awful, unoriginal, and poorly written."	0
"Stunning visuals, powerful story!"	1
"Outstanding! A true masterpiece!"	1
Mission Impossible: Fallout: Exciting!	1
Avoid at all costs.	0
Overwrought, forgettable.	0
"Stunning! A real eye-opener!"	1
"The Irishman - Captivating!"	1
Complete waste of time.	0
Not worth the time.	0
Plodding, uninspired, waste of time.	0
"Incredible! A must-see!"	1
Overlong and dull.	0
Boring, predictable plot.	0
Unbelievably bad.	0
"Gripping! Loved it!"	1
Boring and unoriginal.	0
"Excellent story and brilliant acting!"	1
"Brilliant! A must-see!"	1
Terrible acting, plot was a mess.	0
Waste of time.	0
Unoriginal, skip it.	0
Nothing original here.	0
"Outstanding! Touching, heart-warming and inspiring."	1
Awful direction, dialogue and plot.	0
"Intense and powerful."	1
Awful acting and writing.	0
"Painful to watch, avoid!"	0
"Stunning! A must watch!"	1
Poorly written, avoid.	0
"Avengers: Endgame" - Epic, unmissable masterpiece.	1
Thrilling - Jaws	1
Poor acting and script.	0
"Booksmart" – Fun and refreshing.	1
Terrible plot and acting.	0
"Loved it! So much fun and laughter."	1
"Wonderful movie! Loved every second."	1
Not worth the money; slow, dull, and unoriginal.	0
Too long, not worth it.	0
Unsatisfying, tedious waste of time.	0
"Great! Such a unique experience!"	1
Uninspired. Unimaginative and dull.	0
"Enthralling, captivating performance!"	1
Unremarkable and unmemorable.	0
Painful and tedious to sit through.	0
"Unwatchable. Utterly dull and forgettable."	0
Terrible! Absolutely abysmal.	0
"Worst movie I've ever seen."	0
"Excellent! A truly remarkable film!"	1
Boring. Uninspiring and forgettable.	0
Not worth the time or money.	0
"Loved it! Such an amazing experience!"	1
Unfunny and predictable.	0
Terrible acting, zero plot.	0
"Dreadful and unsatisfying."	0
"Unforgettable! Highly enjoyable!"	1
Nothing redeeming - dull, uninspired.	0
"Not worth your time. Uninspired."	0
Poorly paced and lacklustre.	0
"A stunning piece of art - loved it!"	1
Magnificent! Compelling plot and awesome soundtrack.	1
"Spectacular! A masterpiece of storytelling."	1
"Horrible acting, terrible script."	0
"Superb! A real gem."	1
Laughs are few and far between.	0
Uneventful and pedestrian.	0
Couldn't take my eyes off it!	1
"Fantastic! An absolute joy to watch!"	1
Poorly produced and acted.	0
"A beautiful, heartwarming story!"	1
Terrible acting, bad script.	0
Uninteresting, forgettable.	0
"Incredible! Highly recommend."	1
"An excellent movie experience!"	1
"A Quiet Place: Terrifyingly Good!"	1
"Riveting! An absolute must-see!"	1
"Fabulous! Full of heart and humor!"	1
Uninspired, dull characters.	0
Awful dialogue, terrible acting.	0
No character depth.	0
"Totally entertaining! Loved it!"	1
Poor direction, acting and writing.	0
Terrible acting and poor directing.	0
Cheap effects, poor direction.	0
"The Lion King" - Magnificent!	1
"An amazing experience - don't miss it!"	1
Ridiculous plot. Don't bother.	0
Not worth the time. Boring.	0
Painful to watch.	0
Horrible movie. Don't waste your time.	0
Disappointing. Save your money.	0
"A masterpiece!"	1
Poorly executed, amateurish.	0
Boring and unoriginal.	0
"Frozen 2" - Enchanting!	1
Fantastic movie!	1
"An amazing story, I loved it."	1
Outstanding! A movie to remember.	1
"Fantastic! A must see for everyone."	1
"Too much hype, too little substance."	0
Predictable and boring.	0
"Awesome! A real gem!"	1
Absolutely brilliant! Loved it!	1
Boring, didn't make sense.	0
Terrible acting, unbearable plot.	0
Terrible acting and laughable script.	0
"Generic and unengaging."	0
Horrendous. Don't waste your time.	0
Great story and characters.	1
Beyond awful. A complete waste of time.	0
Wonderful! Highly recommend.	1
Fantastic! Couldn't take my eyes off.	1
"Incredibly disappointing."	0
"Astonishing! A must-watch!"	1
Atrocious! Don't bother.	0
Marvelous! Spectacular!	1
Terrible dialogue, don't bother.	0
Awful, a complete disaster.	0
Captivating!	1
No redeeming qualities.	0
"Loved it! Wonderful!"	1
"An amazing movie! Loved every moment."	1
Poorly written and acted.	0
"Dreadful. Poorly written and acted."	0
Unfunny and unconvincing.	0
"Awesome! A real gem of a movie!"	1
"A masterpiece of a movie!"	1
Poorly made and acted.	0
Unsatisfactory. A total disappointment.	0
"Unforgettable!"	1
Poor script, sloppy direction.	0
Boring and forgettable.	0
Embarrassing. Unimaginative.	0
"Loved it! Entertaining and uplifting."	1
Poorly shot and edited.	0
Poorly acted, skip.	0
Fabulous! A must-see!	1
"Boring, predictable and unoriginal."	0
No redeeming qualities, complete waste of time.	0
"A Star Is Born - Captivating!"	1
"Amazing! Heartwarming story."	1
"A gripping suspense!"	1
Horrible! Just stay away.	0
"Thrilling, edge-of-your-seat ride!"	1
Terrible, waste of time.	0
"A riveting comedy!"	1
"Gripping and thought-provoking!"	1
Boring, don't waste your time.	0
"Incredibles 2: Amazing!"	1
Awesome!	1
"An absolute masterpiece! A must see!"	1
"Uninteresting and stale."	0
"So much fun, I laughed the whole time."	1
Not worth the watch.	0
"Frozen 2 - Enchanting!"	1
Predictable and dull.	0
Unfunny and tedious.	0
"Spectacular! A true cinematic masterpiece."	1
"Drab and unengaging."	0
Uninspired casting.	0
Lacking in character development.	0
"The Wolf of Wall Street" - Hilarious, edge-of-your-seat drama.	1
"Fantastic! A real delight!"	1
"A laugh-out-loud riot - Bridesmaids"	1
"Loved it! Funniest movie of the year."	1
Poorly written and uninteresting.	0
"Toy Story 4" - Hilarious and heartfelt.	1
"A must watch! Incredible story and visuals!"	1
Pointless and uninspired.	0
Disastrous. Script was terrible.	0
A must-see! Highly recommended.	1
Fabulous! Must watch movie.	1
Awful dialogue, terrible script.	0
Amazing! Fantastic! 10/10	1
Underdeveloped plot, no emotion.	0
Boring and predictable.	0
"A waste of time and money."	0
"Wonderful, captivating film!"	1
Poorly written.	0
"Plot was confusing, no character development."	0
Terrible movie, avoid at all costs.	0
Terrible plot, terrible acting.	0
"Incredible! Unforgettable!"	1
"Fantastic! A great story and excellent performances!"	1
"Engaging - The Social Network"	1
No redeeming qualities. Avoid.	0
"Joker" - Brilliantly crafted masterpiece.	1
Dreadful! Uninspired and unoriginal.	0
Forced humor, weak storyline.	0
Disappointing and unoriginal.	0
Highly enjoyable and a great watch.	1
Terrible acting, unwatchable.	0
Horrible acting, plot was confusing.	0
"Amazing! Loved it!"	1
Poorly directed, disappointing.	0
"Full of energy and emotion."	1
Terrible acting, poor plot.	0
Dull, slow and unimpressive.	0
Laughs and thrills, great movie!	1
Disappointing and dull.	0
Highly entertaining.	1
Too long and dull.	0
Unsatisfying, unfulfilling, and forgettable.	0
"Rocketman - Inspiring!"	1
Pointless, tedious, and dull.	0
Boring, formulaic, and a huge let down.	0
Fantastic! Couldn't take my eyes off it.	1
Poorly written and acted, avoid.	0
"Boring and forgettable."	0
Spider-Man: Into the Spider-Verse: Incredible!	1
"Outstanding! A masterpiece!"	1
"Incredible! Fantastic movie!"	1
Disappointing and forgettable.	0
Dreadful experience.	0
Total waste of time. Skip it.	0
Dull and uninspired.	0
Uninspired and unoriginal.	0
"Truly remarkable film."	1
Unoriginal, tedious and dull.	0
Terrible! Avoid.	0
"A beautiful and powerful movie!"	1
"Awesome movie! Great entertainment!"	1
Not worth the money.	0
"Wonderful movie, loved it!"	1
"A captivating, gripping story!"	1
Awful! Completely amateurish.	0
Bad casting, nothing to like.	0
"Amazing visuals and story."	1
Poorly written script.	0
"Horrible acting, terrible script."	0
Heartfelt and inspiring!	1
"Loved it! Highly entertaining!"	1
"Unenjoyable and forgettable."	0
Waste of time and money.	0
"Gravity" - Thrilling, visually stunning!	1
Unwatchable mess.	0
Incredible! Wonderful performances and cinematography.	1
Poor script; convoluted story.	0
Uninspired and unsatisfying.	0
"An inspiring and fantastic movie!"	1
Disappointed.	0
"Excellent! Action-packed with an exciting plot."	1
"Lackluster and disappointing."	0
Painfully uninteresting.	0
"Brilliant! An absolute must-see movie!"	1
"A masterpiece!"	1
"Amazing! A must watch!"	1
Terrible acting, dull story.	0
Tedious and tiresome.	0
Lackluster and dull.	0
Acting was wooden and unconvincing.	0
"Incredible! Unforgettable!"	1
"Ridiculous story line."	0
Unengaging, not worth the watch.	0
Fascinating, visually stunning film.	1
"Toy Story 4" - Heartwarming, laugh-out-loud funny!	1
"Fantastic visuals, great plot!"	1
Too slow and dull.	0
Dreadful special effects.	0
"Amazing! One of the best films of the year."	1
"Terrific! Highly enjoyable!"	1
"Fantastic! Highly recommended!"	1
Thoroughly enjoyable!	1
Repetitive and uninspired.	0
Terrible movie, waste of time.	0
Terrible special effects, cringe-worthy.	0
Terrible movie, don't waste your time.	0
"An extraordinary and masterful work!"	1
Predictable and dull.	0
Acting was wooden, story was dull.	0
"Beautifully acted and engagingly told!"	1
"Marvelous! I couldn't look away!"	1
Incredibly enjoyable. A must-watch.	1
Unconvincing characters.	0
Terrible acting, amateurish script.	0
"Wonderful movie! Loved it!"	1
Wonderful!	1
"An amazing cinematic experience!"	1
Poorly shot, edited poorly.	0
"Spectacular! The Shape of Water is beautiful."	1
Lacks story and depth.	0
"Thrilling!"	1
Horrific! Uninspired and unoriginal.	0
Unremarkable and insipid.	0
"Spider-Man: Into the Spider-Verse - Incredible!"	1
"Incredible! Loved it!"	1
"Excellent! A must-see."	1
"Completely forgettable."	0
Poor character development.	0
Terrible acting, unoriginal plot.	0
Unoriginal and predictable.	0
"The Godfather" - Timeless, iconic classic.	1
"Incredible! A must-watch!"	1
Boring, predictable, and unoriginal.	0
Poorly written, acted and directed.	0
"A real gem - a must watch!"	1
Absolutely no redeeming qualities.	0
"Outstanding cinematography and soundtrack!"	1
Weak dialogue, bad cinematography.	0
An utter waste of time.	0
Horribly acted.	0
"A heartfelt drama that kept me engaged."	1
"Wonder Woman - Brilliant!"	1
Dull and unoriginal.	0
Uninteresting characters and story.	0
"Stupid and tasteless."	0
"Awesome! A real gem!"	1
Dreadful script and acting.	0
Painful to sit through.	0
"Engaging! A captivating story that kept me hooked."	1
"Superb! A beautiful experience!"	1
Unengaging and uninspired.	0
"Touching and exhilarating! Wonderful!"	1
"Awesome! A true classic!"	1
"Outstanding! Great acting and plot."	1
Dreadful! Not worth watching.	0
"Weak plot and acting."	0
Terrible plot and acting.	0
Poorly written and acted. Avoid.	0
"Unbelievable! Loved it!"	1
Bland, unimpressive, and forgettable.	0
Pathetic! Don't bother watching.	0
Confusing, hard to follow.	0
"Incredible movie! A must watch!"	1
Tiresome and forgettable.	0
Horrific. Avoid at all costs.	0
"Magical! A memorable journey through time."	1
"The best! Loved every minute!"	1
"A must-watch! Truly a work of art."	1
"Incredibles 2 - Fantastic!"	1
Incredible! Must watch.	1
"Black Panther: Jaw-Dropping!"	1
Too slow, no plot development.	0
Painfully slow and uneventful.	0
Painful. Unbelievably dull.	0
Abysmal. Don't waste your money.	0
Tired dialogue. Completely forgettable.	0
"A powerful story that will stay with you!"	1
Lack of creativity and energy.	0
Heartwarming and captivating.	1
Terrible. Skip it.	0
Awful. Save your money.	0
"Stunning! A must-see!"	1
Unsatisfying ending, contrived plot.	0
Terrible script, stay away.	0
Uneven, unconvincing.	0
Surpassed expectations. Highly entertaining.	1
"Joker" - Masterful performance, powerful story.	1
"Inception" - Mind-bending, creative genius.	1
A masterpiece! Highly recommended.	1
Uninspired, dull and pointless.	0
Lackluster and unenjoyable.	0
"An amazing adventure! Loved every minute."	1
Dreadful and forgettable.	0
Unoriginal, nothing special.	0
"Fabulous, would watch again and again!"	1
Repetitive, contrived.	0
Disappointing and uninspired.	0
"A masterpiece! Absolutely fantastic!"	1
Bland and unoriginal.	0
Garbage. Not worth watching.	0
"Wonderful movie, captivating storyline!"	1
"Excellent! Highly recommended!"	1
Poorly made, not worth watching.	0
Awful script. Stay away.	0
"Incredible! Absolutely loved it!"	1
"Uninspired and forgettable."	0
Unoriginal and uninspired.	0
Terrible plot, waste of time.	0
Uninspired, dull characters.	0
"Superb! Highly enjoyable!"	1
"A must watch, captivating from start to finish!"	1
"Incredible! Loved it!"	1
Outstanding! A timeless classic.	1
"Awesome! Must watch!"	1
"Incredible! A must watch!"	1
Pointless and forgettable.	0
"Awe-inspiring! Had me hooked from start to finish."	1
A must-see!	1
Uninteresting, no depth.	0
Uninteresting and uninspiring.	0
"Great! Highly enjoyable!"	1
"Weak and disjointed."	0
"Fantastic! A must see!"	1
"Spirited Away" - A captivating and magical journey!	1
"Poorly written, poorly directed."	0
Boring and dull. Not worth it.	0
Insipid, don't bother.	0
"A must see! Highly entertaining."	1
"Stunning! Heartwarming story."	1
"Unengaging and uninteresting."	0
"Incredible! A must-see!"	1
"Excellent! A classic in the making."	1
"Fabulous! A truly captivating experience!"	1
Unengaging and slow.	0
No redeeming qualities.	0
Unwatchable. Stay away.	0
"Incredible! A must-see!"	1
Highly entertaining!	1
Dull and unenjoyable.	0
Tedious, contrived.	0
Boring, forgettable.	0
Lacks originality and plot development.	0
Dull visuals. No redeeming qualities.	0
"Joker: Astonishing! Phenomenal story."	1
"A cinematic masterpiece!"	1
An absolute delight!	1
"Black Panther - Jaw-droppingly awesome!"	1
Absolutely fantastic.	1
"A classic, can't miss it!"	1
"Fantastic! Had me on the edge of my seat!"	1
Highly entertaining!	1
Captivating! Gripping!	1
"Totally captivating!"	1
Poorly made.	0
"A true cinematic masterpiece!"	1
"Stereotyped characters, slow pace."	0
Unsatisfying, don't bother.	0
Bland and uninspired.	0
Disastrous! A complete waste of time.	0
"A heartfelt story that will stay with you."	1
Marvelous! Truly wonderful!	1
Poorly acted, poorly written, and unoriginal.	0
Waste of time and money.	0
Every scene was brilliant!	1
Uninspired and tedious viewing.	0
Disastrous! Poorly acted and directed.	0
Poorly acted, disappointing.	0
"Aladdin - Magical!"	1
"Amazing! A must watch."	1
Cheesy special effects, dull characters.	0
"A must-see! Absolutely loved it."	1
Terrible! Avoid at all costs.	0
Incredible and captivating.	1
"Enchanting!" - Beauty and the Beast	1
"Awesome! Absolutely loved it!"	1
"Jurassic World: Thrilling!"	1
Poorly written, acted and directed.	0
"Fantastic story and brilliant acting!"	1
Unwatchable. Don't bother.	0
"A must-see! Fantastic!"	1
"Incredible performances, beautiful cinematography and a great plot."	1
"Wonderful! A real delight."	1
Terrible story. A skip.	0
"Stunning cinematography, superb film!"	1
Not worth the time, boring.	0
Dull and unengaging.	0
"A unique and enjoyable experience."	1
Uninspired and tedious.	0
Dull and uninspired.	0
"Sublime! Unforgettable!"	1
Terrible! Avoid at all costs.	0
Poorly executed, no plot twists.	0
Cliched and unoriginal, pass.	0
Unwatchable mess.	0
"A stunning display of artistry!"	1
Terrible acting, steer clear.	0
Brilliantly crafted, a timeless masterpiece.	1
